Source Title,DOI,TD_Score
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-024-03564-3,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4065730,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-024-03540-x,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-024-01226-2,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-024-01225-3,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106561,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-024-00878-4,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106517,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-024-00875-7,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106499,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-024-00872-w,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106417,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106393,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106378,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-024-01193-8,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-024-01236-w,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2024.2343421,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-024-00857-9,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106355,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106318,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106157,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106282,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-024-01233-z,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106283,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-024-01190-x,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-024-01193-8,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2024.104142,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3324485,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3325762,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106158,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106164,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-024-03474-4,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106137,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106101,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106106,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106064,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2024.2315024,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-024-03448-6,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.106090,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.104097,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.105972,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.105990,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3311688,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2024.105984,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2024.104106,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-023-01195-8,1.0
IEEE PULSE,10.1109/MPULS.2024.3375688,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3294223,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.104098,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2023.2300226,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105806,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-023-01139-6,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105756,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105018,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105322,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105373,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2023.2280023,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105717,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105683,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-023-01122-1,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3279114,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3275654,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105630,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03386-9,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-023-01164-1,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105536,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105535,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3265376,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.104050,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105454,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105473,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105408,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3261962,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3258606,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-023-00820-0,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105358,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105335,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105330,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.104034,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105353,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105323,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.104026,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2023.2242776,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3243311,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2023.3250650,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-023-01087-1,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03329-4,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-023-01072-8,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105278,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03324-9,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03291-1,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105238,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03244-8,1.0
IEEE PULSE,10.1109/MPULS.2023.3324228,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105204,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105117,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105022,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3231835,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.103988,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03225-x,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-023-01104-z,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104971,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104970,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.105002,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104987,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03227-9,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.103986,1.0
IEEE PULSE,10.1109/MPULS.2023.3294105,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-023-01040-2,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03218-w,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03209-x,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-023-01100-3,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104925,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03187-0,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104890,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104894,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03191-4,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-023-03183-4,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3210724,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3217481,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104870,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104878,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-023-01090-2,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2023.103969,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2023.2190021,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104790,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104784,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104787,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104768,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-023-00781-4,1.0
IEEE PULSE,10.1109/MPULS.2023.3269760,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3205304,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3204764,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4056505,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3201709,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3209325,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3207057,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104705,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104640,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104591,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3196458,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104594,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2023.104610,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104559,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104511,1.0
IEEE PULSE,10.1109/MPULS.2023.3243321,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3187153,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104531,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2022.2159807,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-022-00984-1,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2022.103939,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104488,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-022-00986-z,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104487,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4054833,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4054810,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104444,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104341,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3168494,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104274,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104245,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-022-00949-4,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104258,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104144,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104178,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-022-03050-8,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2022.2118047,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103986,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2022.103851,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4053928,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3157342,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104074,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-022-03055-3,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104054,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.104041,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-022-02993-2,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2022.2108319,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-022-00934-x,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2022.3147701,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-022-00722-7,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-022-03023-x,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103948,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-022-03006-y,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103933,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2022.103834,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-022-01006-6,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3134208,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3135313,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103819,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103740,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103743,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3126281,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103680,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103645,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103653,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4053386,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103471,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103585,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103579,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2022.103771,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2022.103550,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-022-00693-9,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-022-02922-3,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3109246,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3111891,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3091881,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3091113,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3093542,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3091689,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-021-00971-8,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2022.2020637,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.103738,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2021.2012153,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.103733,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3080116,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4052516,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3077582,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103362,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-021-00672-6,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.11.004,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103298,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103271,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.10.014,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00808-8,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3064567,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3069330,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3069792,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00795-w,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3075041,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103259,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-021-00943-y,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-021-00940-1,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103190,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103191,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.08.009,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103137,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-021-00649-5,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3055976,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3083580,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4051832,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00798-7,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-021-00923-2,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103082,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.08.001,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2021.1962289,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.103000,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3070781,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102958,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102944,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3026420,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3048321,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3030085,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3013519,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3069119,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3051307,1.0
BIOMEDICAL ENGINEERING ONLINE,10.1186/s12938-021-00901-8,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00752-7,1.0
MEDICAL ENGINEERING & PHYSICS,10.1016/j.medengphy.2021.06.002,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2021.1935874,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-021-00622-2,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3045720,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4049088,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3038582,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3027231,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102723,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102728,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102754,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2021.1927704,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102713,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00741-w,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2021.3049288,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00712-1,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00699-9,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00705-0,1.0
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,10.1109/TBME.2020.3021480,1.0
EXPERT REVIEW OF MEDICAL DEVICES,10.1080/17434440.2021.1899805,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102540,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102554,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102524,1.0
NATURE BIOMEDICAL ENGINEERING,10.1038/s41551-021-00683-3,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102507,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102478,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2020.102308,1.0
JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,10.1115/1.4049057,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2020.102343,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2020.102319,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-021-02732-z,1.0
JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,10.1007/s40846-021-00604-4,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102470,1.0
ANNALS OF BIOMEDICAL ENGINEERING,10.1007/s10439-021-02736-9,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102433,1.0
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,10.1016/j.bspc.2021.102421,1.0
